gene_id	gene_name	individual_1	individual_2	individual_3	individual_4	individual_5	individual_6	individual_7	individual_8	individual_9	individual_10
ENSG00000250560.2	AC093870.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250561.2	OR7E59P	0.0818	0	0	0	0	0.1199	0	0	0	0.1722
ENSG00000250562.1	RPL38P4	0	0	0	0.3951	0	0	0	0.3223	0	0
ENSG00000250563.1	KNOP1P5	0.0594	0	0	0	0	0	0	0.0501	0.0396	0
ENSG00000250564.2	AC109454.3	0.0766	0	0	0.1583	0	0	0.1356	0	0.1022	0
ENSG00000250565.7	ATP6V1E2	3.6866	2.958	3.5091	6.7129	1.4273	3.9781	6.13	2.068	3.5715	4.1248
ENSG00000250566.1	UGT2B29P	0	0	0.1906	0	0	0	0	0	0	0
ENSG00000250567.1	AC010406.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250568.1	AC098591.3	0.779	1.6327	1.5701	4.295	0.5588	32.7248	0	0.6569	3.812	2.1871
ENSG00000250569.1	NTAN1P2	0.6091	1.3678	0.7892	0.7196	0.3745	7.6509	0.6162	0.6604	1.3936	1.0994
ENSG00000250571.7	GLI4	7.0909	23.9321	7.786	17.26	2.0345	7.8419	30.2435	7.0845	20.2114	6.3102
ENSG00000250572.1	AC108516.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250573.1	AC006499.4	0	0	0	0	0	0	0	0	0	0
ENSG00000250574.1	AC112173.1	0	0	0.1891	0	0	16.1285	0	0	0	0
ENSG00000250575.1	AL732372.3	0	0	0	0	0	0	0	0.0557	0.2203	0
ENSG00000250576.1	AC012629.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250577.1	AC109927.2	0	0	0	0	0	1.5824	0	0	0.1801	0
ENSG00000250579.2	CTD-2297D10.2	0.012	0.9511	0	0.1734	0.0172	0.0176	0.1167	0.0303	0.024	0
ENSG00000250580.1	SNRPCP8	0	0	0	0	0	2.2723	0.3431	0	0	0
ENSG00000250582.1	SMAD1-AS2	0	0	0	0.0776	0	6.0482	0	0.1898	0	0
ENSG00000250583.1	AC034232.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250584.3	LINC01511	0.0243	0.0381	0	0.1505	0.0348	0.1777	0.1074	0.0205	0.1781	0.3575
ENSG00000250585.3	LINC00604	0	0	0	0	0	0	0	0	0	0
ENSG00000250587.2	HPRT1P2	0	0	0	0	0	0.2203	0	0	0	0
ENSG00000250590.6	LINC02492	0.2479	0	0	0	0.158	0	0	0	0	0
ENSG00000250591.3	PRSS3P1	0	0	0.0833	0	0	0.4846	0	0.1859	0.2207	0
ENSG00000250592.1	AC055733.2	0	0	0	0	0	10.5762	0.2129	0	0	0
ENSG00000250594.2	RNF14P2	0	0	0	0	0	0	0	0	0	0
ENSG00000250596.2	AC096751.1	1.1453	0	0	0.0382	0	0.3248	0	0.3738	0.0247	0
ENSG00000250597.5	AC093689.1	0	0	0	0.6206	0	0	0	0	0	0
ENSG00000250600.1	ROPN1L-AS1	0	0	0	0	0	3.171	0.3831	0	0.2888	0
ENSG00000250602.6	AC093535.1	0.0568	0.4914	0.1289	1.5866	0.3058	1.6243	0.3522	0.4314	0.55	0.2394
ENSG00000250603.1	AC068658.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250604.1	AC098679.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250608.2	AC010210.1	0.3119	0.6536	0.2143	0.5666	0.0339	2.4095	0.0502	0.6454	0.9395	0.2985
ENSG00000250609.1	AC110753.1	0	0	0	0.2482	0	0	0	0	0	0
ENSG00000250611.1	AC098862.1	0.3961	0.1557	0	0	0	0	0	0	0.793	0
ENSG00000250612.2	AC114786.2	0	0	0	0	0	7.1448	0	0	4.0955	0.2416
ENSG00000250613.1	AC110768.2	0.2486	0	0	0.257	0	0.3643	0.2201	0	0	0
ENSG00000250614.1	AC005522.1	0.5417	0.1419	0.2729	0	0	0.5292	0	0.1523	0.482	0.3802
ENSG00000250615.1	AC008581.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250616.2	AC012645.1	1.0411	3.5846	1.0491	3.0236	0.6401	0.4359	6.7573	0.9614	1.0255	1.8789
ENSG00000250618.1	AC023141.11	0	0	0	0	0	0	0	0	0	0
ENSG00000250619.1	AC021088.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250620.2	LINC02515	1.692	1.2786	0	0.1345	0	0	0	0	0.0868	0
ENSG00000250622.1	AC093325.1	0	0	0	0.2594	0	0.3677	0	0	0.1674	0
ENSG00000250623.1	AL136360.2	0	0	0	0.2911	0	0	0	0	0.2818	0
ENSG00000250624.1	MTCYBP43	0	0	0	0	0	0.324	0	0	0	0
ENSG00000250625.1	AL031073.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250626.3	AC093909.4	0	0	0	0	0	0	0	0.0297	0	0
ENSG00000250627.2	TTC39CP1	0	0	0	0	0	0	0	0	0	0
ENSG00000250629.1	AC091435.2	0.2896	0.4551	0	6.8843	0.2077	0	0.5126	0.3662	0.0966	0
ENSG00000250630.1	MTCO1P35	0	0	0	0	0	0	0	0	0	0
ENSG00000250632.1	LINC02171	0	0	0	0	0.0568	0	0	0	0.0528	0
ENSG00000250634.6	LINC01182	0.0123	0.2707	0.0093	0.2543	0.2206	2.7582	0.294	0.0207	0	0
ENSG00000250635.1	CXXC5-AS1	0	0	0.8572	0.2931	0.1017	3.3238	0.1255	0	1.7973	0.597
ENSG00000250636.1	AC019193.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250637.2	AC134698.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250640.2	OR7E41P	0	0	0	0	0	0.2341	0	0	0	0
ENSG00000250641.1	LY6G6F-LY6G6D	0	0	0	0.1336	0	0	0	0	0	7.6186
ENSG00000250642.3	AC098799.3	0	0	0	0	0	2.1893	0	0	0	0
ENSG00000250643.1	AC083906.3	0	0.2759	0.1327	0.1815	0	5.916	0.6215	0	0.8199	0.3696
ENSG00000250644.3	AC068580.4	0.987	17.6268	0.1286	0.6333	0.1343	4.4634	0.2109	0.5883	0.1363	0.2508
ENSG00000250645.1	AC010442.2	0	0.6318	0	0	0	0.2945	0	0	0	0
ENSG00000250646.1	AC111194.2	0	0	0	0	0	0.2634	0	0	0.12	0.3785
ENSG00000250650.1	AC093534.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250651.1	PABPC1P7	0.1081	0.2549	0	0.6706	0	3.7235	0.3828	0.0912	0	0
ENSG00000250654.7	AC023794.3	0.5296	0.8788	2.9799	0.5475	4.2634	0.1725	0.2604	0.3473	0.3534	0.2478
ENSG00000250655.1	AC096661.1	0	0	0	0	0	0.1458	0	0	0	0
ENSG00000250656.2	ST3GAL1P1	0.484	0.4438	0.4268	0	0	1.6549	0	0.068	0.2153	0.1699
ENSG00000250657.1	AC097451.1	0	0	0	0	0	0	0.2126	0	0	0
ENSG00000250658.1	AC097652.1	0	0	0	0.04	0.0555	0	0	0	0	0
ENSG00000250659.2	AP001363.1	0.3098	1.4611	0.9367	0	0.889	4.0863	0	1.3063	3.1012	0
ENSG00000250662.1	HNRNPKP5	0	0.2541	0	0.3342	0	0	0	0	0	0
ENSG00000250665.1	AC073429.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250666.1	LINC01596	0	0	0	0	0	1.8223	0	0	0.0922	0
ENSG00000250667.1	AC106774.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250668.2	LINC02123	0	0	0.0392	0.1607	0	0	1.559	0	0	0
ENSG00000250669.1	AC112206.4	0	0.1587	0.3053	0.2088	0.7244	0	0.3575	0	9.1643	0.8505
ENSG00000250670.1	AC004063.1	0.1495	0	0	0	0.1073	0	0	0	0	0
ENSG00000250672.1	AC010343.2	0	0	0	0.3775	0	0.5351	0	0	0	0
ENSG00000250673.2	REELD1	0.1086	0.9956	1.7507	2.9932	0.4933	0.5304	0.6727	0.6714	0.1932	0.0762
ENSG00000250674.1	AC136628.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250677.1	AC114781.3	0	0.4527	0	2.3819	0.4132	30.388	0	1.9429	0.7688	0
ENSG00000250678.1	AC008629.2	0	0	0	0	0	0	0	0	0	0
ENSG00000250681.1	AL121796.1	0	0	0	0	0	0	0	0	0.3514	0
ENSG00000250682.6	LINC00491	4.491	0	0	0	0	0.0855	0	0	3.6582	0
ENSG00000250684.4	ADI1P2	0	0	0.1441	0	0	0.2794	0	0	0	0
ENSG00000250685.7	AC009123.1	0.4275	0	0	0.0295	0	0	0.0252	0	0	0.06
ENSG00000250686.2	KHDRBS2-OT1	0	0	0	0	0	3.2059	0.1076	0.6149	0	0
ENSG00000250687.6	NAIPP1	0	0	0.504	1.7616	0.9567	0.2171	0.4591	0.4998	0.4944	0.156
ENSG00000250688.1	TRAJ55	0	0	2.1692	0	0	0	0	0	0.9576	0
ENSG00000250692.1	AC008667.2	0	0	0	1.2621	0	0	0.7719	0.1471	0	0
ENSG00000250693.2	RPF2P2	0	0	0	0	0	0.1338	0	0	0	0
ENSG00000250694.1	AC010387.1	0	0	0	0	0	0.2461	0	0	0	0
ENSG00000250696.5	AC111000.4	0	0.0213	0	0	0.097	314.1425	0	0	0	0
ENSG00000250697.2	AC010343.3	0.9064	0.0989	0.019	0	0.0903	0.1107	0	0	0.0672	0.9012
ENSG00000250698.1	AC131182.1	0.1245	0	0	0.1287	0.0893	76.2605	0	0	0.1662	0
ENSG00000250699.1	AP000892.1	0	0.1317	0	0	0.1202	0	1.0385	0.1413	0	0
ENSG00000250703.1	AC113347.3	0	0	0	0.5713	0	0	0	0	0	0
ENSG00000250704.1	AC105343.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250705.1	H3P23	0.484	0.1902	0.3658	1.0007	0	2.1278	0	0	1.7763	0
ENSG00000250706.1	AC079340.1	0	0	0	0	0	0	0	0	0	0
ENSG00000250708.2	LINC02269	0	1.1936	0	0	0	0.061	0	0	0.0278	0
ENSG00000250709.1	CCDC169-SOHLH2	0	0	0	0	0	0	0	0	0	0
ENSG00000250710.3	OR7E99P	0	0	0	0	0	0	0	0.0748	0.1184	0
ENSG00000250711.1	PRELID3BP7	0	0	0	0.1803	0	1.0223	0	0	0	0
ENSG00000250712.1	AC106872.8	0	0.0462	0	0.0607	0	0	0	0	0	0
ENSG00000250714.3	AC100861.2	0	0	0	0	0	0	0	0	0	0
ENSG00000250715.1	H3P22	0	0	0	0	0	0	0	0	0	0
ENSG00000250716.1	LINC01017	0	0	0	0	0	0	0	0	0	0
ENSG00000250719.2	P3R3URF	0	0	0	0	0	0	0	0	0	0
ENSG00000250721.1	HMGB1P22	0	0	0.4986	0	0	0	0	0	0	0
ENSG00000250722.6	SELENOP	1.7841	25.449	0.2809	30.8139	88.5881	0.3921	1.6185	37.658	22.7572	36.7195
ENSG00000250723.7	AC016687.2	0	0	0	0.0238	0	0.0168	0	0	0.0077	0
ENSG00000250725.2	AC080079.1	0	0	0	0	0	0	0	0.066	0	0
ENSG00000250726.1	AC107222.1	0	0.3028	0	0.6637	0.2763	0	0	1.6242	0.3427	0
ENSG00000250727.1	AC100871.1	0	0.0442	0	0.0581	0	0.0823	0	0	0.1125	0
ENSG00000250728.1	AC010468.2	0	0	0	0	0	0	0	0	0	0
ENSG00000250730.2	HMGB3P3	0	0	0	0	0	0	0	0.1724	0	0
ENSG00000250731.1	TPM3P6	1.6536	0.0866	6.7488	2.735	1.9769	10.8233	0	3.0675	2.2804	3.0176
ENSG00000250732.1	RPEP1	0	0	0	0	0	0.1822	0	0	0	0
